length,sol_ciph_FD,sol_ciph_LW,sol_exact
64.0,-0.18804472350654194,-0.18922301490450358,-0.18668979824821888
64.0,-0.1739104364742524,-0.19394780817501014,-0.19134171618254533
64.0,-0.15810156448729276,-0.19680587713978792,-0.19415090879201194
64.0,-0.14076988140409852,-0.1977648681483852,-0.19509032201612872
64.0,-0.1220830324251278,-0.19682196999738152,-0.19415090879201194
64.0,-0.10222007329127583,-0.19398272105666542,-0.19134171618254536
64.0,-0.08137316080363183,-0.18927792734301283,-0.18668979824821894
64.0,-0.05974162656053524,-0.18274746442701215,-0.18023995550173738
64.0,-0.037535352245725385,-0.1744600635055795,-0.172054303454592
64.0,-0.014967405256862513,-0.16448887652906044,-0.1622116744107293
64.0,0.007744476850649426,-0.15293379385081743,-0.15080685826837012
64.0,0.03038156905841861,-0.13990781088579093,-0.137949689641472
64.0,0.052726460901631016,-0.12553387614355443,-0.12376399009235504
64.0,0.07456350365348842,-0.10995183170720194,-0.1083863756623699
64.0,0.09568192028481651,-0.09331152677030809,-0.09196494118473626
64.0,0.11587966222136295,-0.07577076593576106,-0.07465783405034294
64.0,0.13496141248374938,-0.05750043550700913,-0.056631731161921293
64.0,0.1527423933203463,-0.03867743013044129,-0.03806023374435667
64.0,0.1690536730771627,-0.019480531948788522,-0.019122195469994083
64.0,0.17936452093884367,-0.000370331828998213,-7.109924016824e-17
64.0,0.1990787587662147,0.028339294675303592,0.02845287394597169
64.0,0.2168754596657721,0.0567760903701242,0.056631731161920947
64.0,0.23258401728374775,0.08466319664982803,0.08426519384872731
64.0,0.2460516933396196,0.11173750664874899,0.11108713665473006
64.0,0.25715047899340027,0.1377357507211762,0.13683924960834148
64.0,0.26577238363661154,0.16240680764906773,0.16127352578428164
64.0,0.27183430749227483,0.1855144264610156,0.18415464974584234
64.0,0.27527865778483235,0.20683475393270098,0.20526226376117873
64.0,0.27607212324557123,0.2261597191151917,0.22439308996872773
64.0,0.2742069487580624,0.24331192467397464,0.24136288805413741
64.0,0.2697010208485156,0.25811953015679523,0.2560082295852097
64.0,0.26259828366150567,0.27043993043656783,0.2681880719170425
64.0,0.2529653792873127,0.28015793147237555,0.2777851165098012
64.0,0.24089769681120363,0.28717692020865726,0.28470693857777923
64.0,0.22650830941913108,0.29142976021768585,0.2888868771906092
64.0,0.20993877040756248,0.29287643231813176,0.2902846772544625
64.0,0.19134697098616557,0.29150157478315186,0.2888868771906092
64.0,0.17091283232390522,0.28732082167530165,0.2847069385777793
64.0,0.14883227137104965,0.2803736605808273,0.2777851165098012
64.0,0.12531867912502415,0.2707244142980798,0.2681880719170426
64.0,0.10059808530649354,0.2584674160217197,0.2560082295852098
64.0,0.07490851199905668,0.2437236658374794,0.2413628880541375
64.0,0.04849754397773918,0.22662992468735052,0.224393089968728
64.0,0.021619996700388788,0.2073584234232045,0.205262263761179
64.0,-0.005466480626925203,0.18608582192455095,0.1841546497458423
64.0,-0.0325000351056694,0.16302152953401863,0.16127352578428178
64.0,-0.05922091057079192,0.13838806505003012,0.13683924960834162
64.0,-0.08537130076797662,0.11242170044345423,0.11108713665473023
64.0,-0.11069916812189393,0.08537164204288533,0.08426519384872773
64.0,-0.13496106382800385,0.05749856816293149,0.05663173116192087
64.0,-0.15792359395238997,0.02907493353944627,0.028452873945971867
64.0,-0.1793647751746591,0.00037040136904252995,1.0664886025235999e-16
64.0,-0.19907889357359218,-0.028338458903423607,-0.028452873945971655
64.0,-0.21687532735699375,-0.056775093275573646,-0.056631731161920655
64.0,-0.23258326730920914,-0.08466490227205177,-0.08426519384872752
64.0,-0.2460512276342909,-0.11173695129999402,-0.11108713665473004
64.0,-0.25714958652143177,-0.13773501592254972,-0.13683924960834146
64.0,-0.2657714889919819,-0.16240587908737703,-0.1612735257842816
64.0,-0.2718341373742645,-0.18551512719997168,-0.18415464974584214
64.0,-0.2752787691158518,-0.20683818849288751,-0.2052622637611789
64.0,-0.27607249916756393,-0.22616512733470068,-0.22439308996872787
64.0,-0.2742076740192258,-0.2433137423063198,-0.24136288805413736
64.0,-0.26970181075700417,-0.25811924795657454,-0.2560082295852097
64.0,-0.2625988334149618,-0.27044082820910287,-0.26818807191704247
64.0,-0.25296655921698136,-0.280158019434141,-0.27778511650980114
64.0,-0.24089707931733698,-0.28717660654011545,-0.2847069385777793
64.0,-0.2265089306230899,-0.29143297224863274,-0.2888868771906092
64.0,-0.2099392790845334,-0.29287752333807576,-0.2902846772544625
64.0,-0.19134699987656956,-0.2915008166800815,-0.2888868771906092
64.0,-0.1709128484162942,-0.2873184067374518,-0.2847069385777793
64.0,-0.14883253905650692,-0.28037302904130673,-0.2777851165098012
64.0,-0.12531859987601834,-0.2707263288682533,-0.2681880719170426
64.0,-0.10059783883608066,-0.2584679585547952,-0.2560082295852098
64.0,-0.07490874008206085,-0.2437238157852523,-0.2413628880541375
64.0,-0.04849708345850036,-0.22663172059159392,-0.224393089968728
64.0,-0.021619888191484256,-0.20735805577819943,-0.20526226376117906
64.0,0.005466773250627645,-0.1860843600056208,-0.18415464974584234
64.0,0.032500044001325085,-0.16301948070938876,-0.1612735257842818
64.0,0.05922060079281561,-0.13838511116020438,-0.13683924960834168
64.0,0.08537093175193541,-0.1124202265439971,-0.11108713665473026
64.0,0.11069925731991097,-0.08537100740167262,-0.08426519384872776
64.0,0.13496096565451365,-0.05749974959079793,-0.0566317311619209
64.0,0.15792311580315146,-0.02907461276438859,-0.028452873945971905
64.0,0.1732652240618946,-0.0006412091978253054,-9.373040810652612e-17
64.0,0.1995903464520745,0.03711527247606458,0.037509535691926756
64.0,0.2239929453256066,0.07451527801542329,0.07465783405034272
64.0,0.24623871621732227,0.11119591030775869,0.11108713665473
64.0,0.26611332910416624,0.14680468359439988,0.14644660940672655
64.0,0.283424866191749,0.18100252221135246,0.18039572125427594
64.0,0.2980063194683034,0.2134557184762145,0.21260752369181432
64.0,0.30971781957786954,0.24385340769595587,0.242771799453106
64.0,0.31844691222983285,0.27190171676640307,0.27059805007309884
64.0,0.3241081099904152,0.29733264676727705,0.29581829354694666
64.0,0.3266493557317452,0.3198984154046788,0.318189645143209
64.0,0.3260447364196473,0.3393860546971772,0.33749665651658867
64.0,0.3223002996759653,0.3556013226024643,0.35355339059327423
64.0,0.3154515495821172,0.368396492853663,0.36620521224660363
64.0,0.30556517547915024,0.37764112334440875,0.3753302775178658
64.0,0.2927357057466101,0.3832487197444125,0.38084070704023065
64.0,0.27708673210988577,0.38516663349668606,0.3826834323650904
64.0,0.2587696451609759,0.38337365701167075,0.38084070704023065
64.0,0.23795959610896392,0.3778902425770175,0.3753302775178659
64.0,0.21485927467708235,0.36876860164903047,0.3662052122466036
64.0,0.18968854313489691,0.35609527811012753,0.35355339059327434
64.0,0.1626910998963104,0.33998912940206,0.3374966565165888
64.0,0.13412766775917975,0.3206114938710931,0.31818964514320913
64.0,0.10427184690502408,0.2981432786907769,0.29581829354694705
64.0,0.07341301787721988,0.2728066363755688,0.2705980500730992
64.0,0.04184545285672471,0.24484277324993148,0.24277179945310595
64.0,0.009876127137029534,0.21452209283597326,0.2126075236918145
64.0,-0.022188807794425836,0.18213208237047246,0.18039572125427614
64.0,-0.054040807692788705,0.14798784606903834,0.14644660940672677
64.0,-0.08537134706904656,0.11242157867822565,0.11108713665473055
64.0,-0.11587946682588346,0.07576942428857483,0.07465783405034261
64.0,-0.14527240620313792,0.038390130617808965,0.03750953569192699
64.0,-0.17326584335979034,0.0006399558402955217,1.4059561215978917e-16
64.0,-0.1995915949104403,-0.03711576716081238,-0.03750953569192671
64.0,-0.22399324880096982,-0.07451467800504122,-0.07465783405034233
64.0,-0.24623899775352137,-0.1111966020557317,-0.11108713665473027
64.0,-0.2661133273647091,-0.14680806872132682,-0.1464466094067265
64.0,-0.2834245325536681,-0.18100247313460605,-0.1803957212542759
64.0,-0.2980049914266207,-0.21345442704156048,-0.21260752369181427
64.0,-0.3097177283819646,-0.2438531002125451,-0.24277179945310573
64.0,-0.31844587204190633,-0.2719046130725758,-0.27059805007309906
64.0,-0.3241090041048801,-0.2973341057147862,-0.2958182935469469
64.0,-0.326650642314132,-0.3199010795842058,-0.31818964514320897
64.0,-0.32604516161852926,-0.33938758192784524,-0.33749665651658867
64.0,-0.3223005464690713,-0.35560262372470797,-0.3535533905932742
64.0,-0.3154518344044374,-0.36839723513868766,-0.3662052122466035
64.0,-0.30556499573438645,-0.37764174343305423,-0.3753302775178659
64.0,-0.29273506204305455,-0.38324997159403945,-0.38084070704023065
64.0,-0.2770864498096849,-0.3851685237009658,-0.3826834323650904
64.0,-0.25876917763551105,-0.38337538750691336,-0.38084070704023065
64.0,-0.2379593985101964,-0.37789000499800685,-0.3753302775178659
64.0,-0.21485887714199622,-0.3687656293125034,-0.3662052122466036
64.0,-0.18968865749413275,-0.35609258894112966,-0.35355339059327434
64.0,-0.16269166590889317,-0.33998861705877104,-0.3374966565165888
64.0,-0.134127196026868,-0.320610189564503,-0.31818964514320913
64.0,-0.1042720266031317,-0.29814544431564477,-0.29581829354694705
64.0,-0.0734121831693939,-0.27280810787605986,-0.2705980500730993
64.0,-0.0418453321095329,-0.244843193933093,-0.242771799453106
64.0,-0.009875950974694821,-0.214520568278798,-0.21260752369181452
64.0,0.022189011077573453,-0.18212872695700125,-0.18039572125427616
64.0,0.05404043222042132,-0.14798765208442263,-0.1464466094067268
64.0,0.0853713023173368,-0.11242118381140824,-0.11108713665473059
64.0,0.11587961403651097,-0.07576930842339241,-0.07465783405034265
64.0,0.1452720346207987,-0.03839050971219999,-0.03750953569192704
64.0,0.1654981401704832,-0.0009038616567931551,-1.1545890097649313e-16
64.0,0.19817990205732405,0.045534113757829515,0.046204960104370515
64.0,0.2289538984147656,0.0915364972927141,0.091964941184736
64.0,0.25752279803107253,0.13665727101089065,0.13683924960834137
64.0,0.2836121535003091,0.18046181074349327,0.1803957212542759
64.0,0.30696934893600925,0.22252542366605835,0.22221488349019897
64.0,0.3273701297847406,0.2624469428919331,0.2618939949230996
64.0,0.34461931626929515,0.2998425644958503,0.2990509240190705
64.0,0.35854713725228476,0.33435312788786636,0.3333278292388734
64.0,0.36902344809159293,0.3656405409284456,0.3643946052475793
64.0,0.37594630286167213,0.3934048356470601,0.3919520620093974
64.0,0.37924842073877874,0.4173826529893286,0.4157348061512728
64.0,0.3788976233501022,0.43733950780483183,0.43551379684614894
64.0,0.3748989045325944,0.45308749343759236,0.45109855160133816
64.0,0.36728917607617323,0.46446958173466923,0.46233898070905416
64.0,0.3561422644039184,0.47137787205864257,0.4691268326923463
64.0,0.34156629631041524,0.47374815644822804,0.4713967368259979
64.0,0.3236990502991501,0.4715545120126476,0.4691268326923463
64.0,0.3027152823672365,0.4648210400228734,0.46233898070905427
64.0,0.27881567662721973,0.4536114495592476,0.4510985516013381
64.0,0.2522314231698349,0.43803370909016814,0.43551379684614905
64.0,0.22321783985130705,0.4182369754942726,0.4157348061512729
64.0,0.19205459284016535,0.3944113730930707,0.3919520620093976
64.0,0.1590421027818113,0.366786206217475,0.3643946052475797
64.0,0.124498152499725,0.3356303988297409,0.33332782923887383
64.0,0.08875542221278175,0.3012410634874094,0.29905092401907046
64.0,0.05215657824378386,0.2639532452500101,0.2618939949230998
64.0,0.015056430587610739,0.22412220174403957,0.2222148834901992
64.0,-0.022188925828135003,0.18213309028331767,0.18039572125427614
64.0,-0.05922121187869866,0.13838886179838294,0.13683924960834204
64.0,-0.09568148918275488,0.09331240819995246,0.09196494118473586
64.0,-0.13122181645398567,0.047335487902893,0.0462049601043708
64.0,-0.16549826266508222,0.0009038315899967722,1.7318835146473966e-16
64.0,-0.19818083756931423,-0.04553745194675512,-0.04620496010437045
64.0,-0.228954447802676,-0.09153756091191159,-0.09196494118473553
64.0,-0.25752295916979884,-0.13665624507091256,-0.1368392496083417
64.0,-0.28361172026599774,-0.18046021823435732,-0.18039572125427583
64.0,-0.3069688451014487,-0.22252731249965138,-0.2222148834901989
64.0,-0.32736992908768153,-0.26244983059748406,-0.26189399492309956
64.0,-0.3446182398125187,-0.2998451589313661,-0.2990509240190702
64.0,-0.35854675142005205,-0.3343528546221191,-0.3333278292388736
64.0,-0.3690233854696574,-0.36563985195052806,-0.3643946052475795
64.0,-0.3759462062330524,-0.39340622599003233,-0.39195206200939736
64.0,-0.3792482169118171,-0.41738330373629434,-0.4157348061512728
64.0,-0.3788980399280811,-0.4373396782777392,-0.4355137968461489
64.0,-0.3748994506787804,-0.45308590633559287,-0.451098551601338
64.0,-0.36728974245491397,-0.4644689986809367,-0.4623389807090542
64.0,-0.35614235409143397,-0.47138034919216304,-0.4691268326923463
64.0,-0.3415651427825107,-0.4737492396028357,-0.4713967368259979
64.0,-0.32369887106532463,-0.47155641272117294,-0.4691268326923463
64.0,-0.30271489936084006,-0.46482188127030183,-0.46233898070905427
64.0,-0.27881525650406186,-0.45361073008143327,-0.4510985516013381
64.0,-0.2522317309655408,-0.43803073952799937,-0.43551379684614905
64.0,-0.2232183585372026,-0.41823278810086906,-0.4157348061512729
64.0,-0.192055206272279,-0.39441078381601413,-0.3919520620093976
64.0,-0.1590423586913318,-0.36678612748270467,-0.3643946052475797
64.0,-0.12449817337459614,-0.3356327688981916,-0.3333278292388739
64.0,-0.08875494095678339,-0.3012452909489142,-0.2990509240190705
64.0,-0.05215644124269675,-0.26395271521755975,-0.26189399492309984
64.0,-0.015056304411286397,-0.22411927570568957,-0.22221488349019924
64.0,0.022189080372203504,-0.18213103703199654,-0.1803957212542762
64.0,0.05922053264821626,-0.13838717153294894,-0.1368392496083421
64.0,0.09568239247366682,-0.09331068906631329,-0.09196494118473592
64.0,0.13122231583011765,-0.04733545484716585,-0.046204960104370855
64.0,0.1561370266356535,-0.0011591943193756977,-1.36075461513801e-16
64.0,0.19486145843617914,0.053516284116213356,0.05445540549280871
64.0,0.23170993232108336,0.10767689621613485,0.1083863756623696
64.0,0.2663270598157587,0.1608001379778623,0.16127352578428147
64.0,0.29837923343275374,0.21237829684132836,0.21260752369181418
64.0,0.3275580288229877,0.2619084895943672,0.2618939949230995
64.0,0.3535812477313779,0.30891469253855547,0.30865828381745486
64.0,0.3761997351347145,0.35294772606309494,0.3524500247088672
64.0,0.3951952198246895,0.39358056035757477,0.39284747919355095
64.0,0.41038519172763305,0.430425120376148,0.42946159770132386
64.0,0.421622257650829,0.4631231066220545,0.4619397662556433
64.0,0.42879964095488926,0.49136002464931966,0.4899692023389577
64.0,0.4318470354984141,0.5148665621976741,0.5132799671593365
64.0,0.4307363138492673,0.5334131586303061,0.5316475653085996
64.0,0.4254761154463675,0.5468225749815259,0.5448951067758185
64.0,0.4161192772740058,0.5549666704584093,0.5528950104948216
64.0,0.40275518743196964,0.5577677845022979,0.5555702330196022
64.0,0.38551139803926826,0.5551940094282267,0.5528950104948216
64.0,0.3645555489721261,0.5472729473344795,0.5448951067758188
64.0,0.34008801307896047,0.5340843295310695,0.5316475653085996
64.0,0.31234590208167967,0.5157535578292287,0.5132799671593367
64.0,0.28159577891488574,0.49245432414252227,0.48996920233895785
64.0,0.248132608016978,0.46441130928251917,0.46193976625564354
64.0,0.21228079184657042,0.4318972527980263,0.4294615977013244
64.0,0.1743850002699632,0.39522248677794364,0.3928474791935515
64.0,0.13480991783564386,0.354741690913664,0.35245002470886716
64.0,0.09393602548873542,0.3108426620144456,0.30865828381745514
64.0,0.05215738662789706,0.2639517857868161,0.2618939949230998
64.0,0.009875989005466318,0.21452021382234024,0.2126075236918145
64.0,-0.032500463196994824,0.16302115196890227,0.16127352578428228
64.0,-0.07456300093783452,0.10995441586522732,0.10838637566236944
64.0,-0.1159079295928825,0.055825586218266166,0.05445540549280905
64.0,-0.15613698578621577,0.0011575951989738964,2.0411319227070147e-16
64.0,-0.19486177045335662,-0.053516010020938136,-0.05445540549280864
64.0,-0.23171047235904302,-0.10767905241746092,-0.10838637566236904
64.0,-0.266327042565342,-0.16080190989081353,-0.16127352578428186
64.0,-0.2983788211160078,-0.2123760900402485,-0.21260752369181413
64.0,-0.327557326403301,-0.261905889515123,-0.26189399492309945
